;sp_richn;fmpd;fric
7213:370 _s210085;13;0.49441208;0.000919792
7213:372 _s210085;13;0.494599082;0.000919792
7212:457 _s210085;13;0.494599082;0.000919792
7212:459 _s210085;13;0.494599082;0.000919792
7212:456 _s210085;13;0.494599082;0.000919792
7212:455 _s210085;13;0.494601454;0.000919792
7212:458 _s210085;13;0.494599082;0.000919792
7212:391 _s210085;47;0.707450872;0.223843059
7212:393 _s210085;19;0.617234946;0.065031839
7212:477 _s210085;13;0.49441208;0.000919792
7212:392 _s210085;42;0.712286313;0.18783085
7212:394 _s210085;12;0.446434799;0.000228702
7212:475 _s210085;13;0.494145615;0.000919792
7212:469 _s210085;13;0.494599082;0.000919792
7212:468 _s210085;13;0.494599082;0.000919792
7212:476 _s210085;13;0.49440612;0.000919792
7212:466 _s210085;13;0.494599082;0.000919792
7212:465 _s210085;13;0.494601454;0.000919792
7212:467 _s210085;13;0.494599082;0.000919792
7212:371 _s210085;13;0.483830494;0.000919792
7212:373 _s210085;13;0.493777007;0.000919792
7212:370 _s210085;14;0.485492101;0.003257587
7212:364 _s210085;13;0.494635385;0.000919792
7212:372 _s210085;13;0.488956559;0.000919792
7212:362 _s210085;14;0.55476718;0.003960177
7212:361 _s210085;13;0.49453401;0.000919792
7212:363 _s210085;13;0.494554891;0.000919792
7212:384 _s210085;12;0.44738094;0.000228702
7212:383 _s210085;12;0.447129043;0.000228702
7212:382 _s210085;12;0.446938473;0.000228702
7212:390 _s210085;51;0.700239213;0.261499876
7212:380 _s210085;52;0.701674526;0.261670845
7212:374 _s210085;13;0.494071708;0.000919792
7212:381 _s210085;27;0.673964359;0.113220497
7213:114 _s210085;13;0.494599082;0.000919792
7213:121 _s210085;13;0.494599082;0.000919792
7213:113 _s210085;13;0.494599082;0.000919792
7213:112 _s210085;13;0.494599082;0.000919792
7213:120 _s210085;13;0.494599082;0.000919792
7213:103 _s210085;13;0.494599082;0.000919792
7213:110 _s210085;13;0.494599082;0.000919792
7213:104 _s210085;13;0.494599082;0.000919792
7213:111 _s210085;13;0.494599082;0.000919792
7213:132 _s210085;13;0.494599082;0.000919792
7213:131 _s210085;13;0.494599082;0.000919792
7213:130 _s210085;13;0.494599082;0.000919792
7213:133 _s210085;13;0.494599082;0.000919792
7213:123 _s210085;13;0.494599082;0.000919792
7213:122 _s210085;13;0.494599082;0.000919792
7213:124 _s210085;13;0.494599082;0.000919792
7212:488 _s210085;13;0.48370962;0.000919792
7212:495 _s210085;12;0.446404888;0.000228702
7212:487 _s210085;13;0.483720447;0.000919792
7212:486 _s210085;13;0.483702876;0.000919792
7212:489 _s210085;13;0.483717711;0.000919792
7212:479 _s210085;13;0.49441208;0.000919792
7212:478 _s210085;13;0.49441208;0.000919792
7212:485 _s210085;13;0.483716858;0.000919792
7213:101 _s210085;13;0.494599082;0.000919792
7213:100 _s210085;13;0.494599082;0.000919792
7212:499 _s210085;12;0.447252105;0.000228702
7213:102 _s210085;13;0.494599082;0.000919792
7212:497 _s210085;12;0.446652789;0.000228702
7212:496 _s210085;12;0.446463035;0.000228702
7212:498 _s210085;12;0.446951479;0.000228702
7214:384 _s210085;13;0.494599082;0.000919792
7214:391 _s210085;14;0.490676194;0.003257587
